Id,PostTypeId,ParentId,Body,AnswerCount
"15739310","1","","<p>I want to print following lines in a pretty way.</p>

<pre><code>Putting a value ... OK
Getting value with only row key ... OK
Getting value with only row key and family... OK
Getting value with only row key and family and qualifier... OK
Getting value with row key which is not put... OK
</code></pre>

<p>I want all the <code>OK</code> should be in one column.</p>
","1"
"23578778","1","","<p>Given this model class</p>

<pre><code>class Student(ndb.Model):
   student_id = ndb.IntegerProperty(required=True)
   student_name = ndb.StringProperty(required=True)
   score=ndb.IntegerProperty(required=True)

   def toJSON(self):
        jsonData = {
        ""Student Id"":str(self.student_id),
        ""Name"":self.student_name,
        ""Score"": str(self.score)
        }
        return json.encode(jsonData)
</code></pre>

<p>I am trying to run a query to return all the student names, along with the score for each student in JSON format.</p>

<p>I already ran a query on the datastore and was able to retrieve information regarding each student using </p>

<pre><code>class ViewStudentDetailsHandler(webapp2.RequestHandler):
def get(self):
    student_id=self.request.get('id')
    callback = self.request.get('callback')
    student = Student.get_by_id(student_id)
    if student:
        if (callback):
            self.response.write(callback + '(' + student.toJSON() + ')')
        else:
            self.response.write(student.toJSON())
    else:
        if(callback):
            self.response.write(callback + ""(null)"")
        else:
            self.response.write(""No student with that id"")
</code></pre>

<p>But have no clue how to get  <code>ALL</code> of the students.I have read <a href=""https://developers.google.com/appengine/docs/python/ndb/queries#filter_by_prop"" rel=""nofollow"">examples</a> given by Google, but am still lost.I know this time around i'll need a loop, but that's about all i can come up with.Any ideas would be appreaciated.</p>
","1"
"15739324","1","","<p>I have 2 datetime objects:</p>

<pre><code>a 
datetime.datetime(2013,2,11,15,35)

b
datetime.datetime(2013,2,11,18,55)
</code></pre>

<p>The difference is 3:20</p>

<p>How can I obtain this in python?</p>

<p>I do:</p>

<pre><code>(b-a).seconds/3600
</code></pre>

<p>But I get 3 instead of 3:20</p>
","3"
"23578819","1","","<p>I ‘ve written a function to plot the histogram for an 1-D array theta . But one thing I do not like in this function is that the data  is in the code. Could you know how to keep the data in  a <em>file</em> and to make the function <em>read</em> them from the file?  Since the data is usually much larger.</p>

<p>PS: The code is</p>

<pre><code>#hist.py
import matplotlib.mlab as mlab
import matplotlib.pyplot as plt

theta=[77.438110,82.811340,59.701530,124.94859,82.991272,84.300468,24.639610,112.28130]
num_bins = 72
# the histogram of the data 
n, bins, patches = plt.hist(theta, num_bins, range=[0,180], normed = True,  histtype='bar',facecolor='green')
plt.xlabel(r'$\theta$($\degree$)')
plt.ylabel(r'$P(\theta)$')
plt.show()
</code></pre>
","2"
"15739357","1","","<p>HI i need to fetch the data with the reference to some value, but the problem is the value exists multiple times</p>

<p><img src=""https://i.stack.imgur.com/VwCU0.png"" alt=""enter image description here""></p>

<p>i need to fetch the all values with referencs to  userid </p>

<p>the function in my views is </p>

<pre><code>&gt; def rewardhistory(request):
&gt;     cursor = connection.cursor()
&gt;     reward = Rewardpoints_log.objects.get(userid='894490') 
&gt;     return render_to_response('credits.html',{'reward':reward},context_instance=RequestContext(request))
</code></pre>

<p>but it throws the error multiple values exist</p>

<p>how can i do this please suggest</p>
","2"
"7863054","1","","<p>I am using lxml to convert html into txt. I almost get to where I wanted with parsing, converting and some parts of the cleanup (tabs, spaces, empty lines) functions ready and a program up and running.</p>

<p>However, after I tried my code with about a hundred htmls (all from different sites), I noticed some exceptions, i.e. lines like:</p>

<pre><code>#wrapper #PrimaryNav {margin:0;*overflow:hidden;}
a.scbbtnred{background-position:right -44px;}
a.scbbtnblack{background-position:right -176px;}
.ghsearch{width:58px;height:21px;line-height:21px;background-position:0 -80px;}
a.scbbtnred span span{background-color:#f00;background-position:0 -22px;}
</code></pre>

<p>I assume these are CSS? or other web programming things. But I am totally unfamiliar with these.</p>

<p><strong>Questions:</strong> What are these lines? And any suggestions for how to get ride of these lines?</p>

<hr>

<p><strong>Edit:</strong> Here is how I did the parts before this question for reference for anyone who drops into this post in the future (new to python, a lot of things here can be improved, but it works ok for me):</p>

<pre><code># Function for html2txt using lxml
# Author:
# http://groups.google.com/group/cn.bbs.comp.lang.python/browse_thread/thread/781a357e2ce66ce8
def html2text(html):
    tree = lxml.etree.fromstring(html, lxml.etree.HTMLParser()) if isinstance(html, basestring) else html 
    for skiptag in ('//script', '//iframe', '//style'):    
        for node in tree.xpath(skiptag):
            node.getparent().remove(node)
    # return lxml.etree.tounicode(tree, method='text')
    return lxml.etree.tostring(tree, encoding=unicode, method='text')



#Function for cleanup the text:
# 1: clearnup: 1)tabs, 2)spaces, 3)empty lines;
# 2: remove short lines
def textcleanup(text):
    # temp list for process
    text_list = []
    for s in text.splitlines():
        # Strip out meaningless spaces and tabs
        s = s.strip()
        # Set length limit
        if s.__len__() &gt; 35:
            text_list.append(s)
    cleaned = os.linesep.join(text_list)
    # Get rid of empty lines
    cleaned = os.linesep.join([s for s in cleaned.splitlines() if s])
    return cleaned
</code></pre>
","1"
"31428726","1","","<p>Modifying  is forbidden because the document has no open transaction.
The document has no open transaction.
In Revit Document.</p>
","3"
"122763","1","","<p>I have a dict, that looks like this:</p>

<pre><code>{
    'foo': {
        'opt1': 1,
        'opt2': 2,
        },
    'foo/bar': {
        'opt3': 3,
        'opt4': 4,
        },
    'foo/bar/baz': {
        'opt5': 5,
        'opt6': 6,
        }
    }
</code></pre>

<p>And I need to get it to look like:</p>

<pre><code>{
    'foo': {
        'opt1': 1,
        'opt2': 2,
        'bar': {
            'opt3': 3,
            'opt4': 4,
            'baz': {
                'opt5': 5,
                'opt6': 6,
                }
            }
        }
    }
</code></pre>

<p>I should point out that there can and will be multiple top-level keys ('foo' in this case). I could probably throw something together to get what i need, but I was hoping that there is a solution that's more efficient.</p>
","2"
"122524","1","","<p>I want to build an executable to distribute to people without python installed on their machines. </p>

<p>Is there an add-on to Eclipse that allows this? I couldn't find one. </p>

<p>If not, do you have a builder that you recommend that would make it easy to go to my python project directory created in Eclipse, and bundle it all up? </p>

<p>Thanks,
Mark</p>
","4"
"7863077","1","","<p>Im trying to make a regular expression in python that allows me to find a word within a string ""n"" times</p>

<p>For example, if i wanted to find a expression that could match if the word ""cat"" is exactly two times. How i would do that?</p>

<p>It should accept ""The blue cat talks to the red cat in the tree"". Because it has ""cat"" exactly two times.</p>

<p>But it should not accept ""The cat is big"". Because it has ""cat"" only once</p>

<p>And it should not accept either ""the dog is yellow"". For similar reasons</p>

<p>Thanks a lot</p>

<p>EDIT
Hey guys</p>

<p>Sorry for complicating the problem too much, but i forgot to mention one thing.</p>

<p>If i wanted to find ""cat"" exactly two times, ""The catcat runs"" would also match </p>
","5"
"31428783","1","","<p>I've noticed weird behavior with <code>zmq.PUB</code>, it requires to have while loop to send message. Example:</p>

<p>Imagine I have a sub waiting for a pub:</p>

<pre><code>context = zmq.Context()
subscriber = context.socket(zmq.SUB)
subscriber.setsockopt(zmq.SUBSCRIBE, '')
subscriber.connect ('tcp://*:5555')
while True:
    msg = socket.recv()
</code></pre>

<p>And I want to send a message from pub:</p>

<pre><code>context = zmq.Context()
publisher = context.socket(zmq.PUB)
publisher.bind('tcp://*:%5555')
publisher.send(''.join(sys.argv[1]))
</code></pre>

<p>This message won't reach the sub for some reason. You can fix this by adding <code>while</code> or <code>for</code> loop before  sending a message <code>publisher.send(''.join(sys.argv[1]))</code></p>

<p>Why is that? Do I always have to have a loop with publisher to distribute messages to multiple workers?</p>
","1"
"39239506","1","","<p>I have a set of data like</p>

<pre><code>        a      b
0  type 1   True
1  type 2  False
</code></pre>

<p>How can I keep the numerical part of column <code>a</code> and transfer ture to 1, false to zero at the same time. Below is what I want.</p>

<pre><code>   a  b
0  1  1
1  2  0
</code></pre>
","1"
"7863118","1","","<p>I am trying to follow an example from an <a href=""http://krondo.com/?p=1247"" rel=""nofollow"">online tutorial</a> regarding basic client-server socket programming using standard Python libraries (version 2.7), but I cannot get the example to work under Windows (Vista). It works fine in Ubuntu 11.10, so I know that the following code at least works in a UNIX-based environment:<br /><br /></p>

<pre><code>import optparse, os, socket, time

def parse_args():
    parser = optparse.OptionParser(usage)

    help = ""The port to listen on. Default to a random available port.""
    parser.add_option('--port', type='int', help=help)

    help = ""The interface to listen on. Default is localhost.""
    parser.add_option('--iface', help=help, default='localhost')

    help = ""The number of seconds between sending bytes.""
    parser.add_option('--delay', type='float', help=help, default=.1)

    help = ""The number of bytes to send at a time.""
    parser.add_option('--num-bytes', type='int', help=help, default=10)

    options, args = parser.parse_args()
    if len(args) != 1:
        parser.error('Provide exactly one poetry file.')   
    poetry_file = args[0]
    if not os.path.exists(args[0]):
        parser.error('No such file: %s' % poetry_file)
    return options, poetry_file


def send_poetry(sock, poetry_file, num_bytes, delay):
    inputf = open(poetry_file)
    while True:
        bytes = inputf.read(num_bytes)
        if not bytes:
            sock.close()
            inputf.close()
            return

        print 'Sending %d bytes' % len(bytes)

        try:
            sock.sendall(bytes) # this is a blocking call
        except socket.error:
            sock.close()
            inputf.close()
            return

        time.sleep(delay)


def serve(listen_socket, poetry_file, num_bytes, delay):
    while True:
        sock, addr = listen_socket.accept()
        print 'Somebody at %s wants poetry!' % (addr,)
        send_poetry(sock, poetry_file, num_bytes, delay)


def main():
    options, poetry_file = parse_args()
    sock = socket.socket(socket.AF_INET, socket.SOCK_STREAM)
    sock.setsockopt(socket.SOL_SOCKET, socket.SO_REUSEADDR, 1)
    sock.bind((options.iface, options.port or 0))
    sock.listen(5)
    print 'Serving %s on port %s.' % (poetry_file, sock.getsockname()[1])
    serve(sock, poetry_file, options.num_bytes, options.delay)


if __name__ == '__main__':
    main()
</code></pre>

<p><br /><br />
The program stops responding as soon as the socket calls <code>accept()</code> in the <code>serve()</code> function, and none of the requested data is received as far as I can tell. What am I overlooking regarding Windows' handling of sockets?</p>
","1"
"7863128","1","","<p>I'd like to get the hostname in Google App Engine when running dev_appserver.py, because GAE is making a request of an external server and that server needs to know where to send its response.</p>

<p>Unfortunately, the canonical Python way doesn't seem to work, being:</p>

<pre><code>import socket
socket.gethostbyname(socket.gethostname())
</code></pre>

<p>The <code>socket</code> library doesn't work in GAE.</p>

<p>Also, </p>

<pre><code>os.environ['HTTP_HOST'] 
os.environ['SERVER_NAME'] 
</code></pre>

<p>Are both localhost.</p>

<p>How could one get the IP that an external server would connect to GAE?</p>

<p>Thanks for reading</p>
","1"
"7862899","1","","<p>I have some ancient code (5 years old) and how I used to access real_fft() method was this:</p>

<pre><code>from FFT import *
real_fft(data, fft_length)
</code></pre>

<p>I guess the FFT module came with NumPy. Now, years later I installed the NumPy 1.6.1 with</p>

<pre><code>pip install numpy
</code></pre>

<p>And all I see in the docs <a href=""http://www.scipy.org/Numpy_Functions_by_Category"" rel=""nofollow"">http://www.scipy.org/Numpy_Functions_by_Category</a>, are these functions:</p>

<p>fft()</p>

<p>fftfreq()</p>

<p>fftshift()</p>

<p>ifft()</p>

<p>It is strange, because in this numpy docs, real_fft() is there:</p>

<p><a href=""http://numpy.sourceforge.net/numdoc/HTML/numdoc.htm#pgfId-304711"" rel=""nofollow"">http://numpy.sourceforge.net/numdoc/HTML/numdoc.htm#pgfId-304711</a></p>
","1"
"15739863","1","","<p>I have problem with running pyfmpeg that when I try to import code below it gives error:</p>

<blockquote>
  <p>libavformat.so can not found</p>
</blockquote>

<p>How can I solve this problem I could not find enough information about it.Thanks..</p>

<p>Operating Systen: Ubuntu 12.04
Python version: 2.7</p>

<pre><code>import pyffmpeg

stream = pyffmpeg.VideoStream()
stream.open('test.mp4')
image = stream.GetFrameNo(0)
image.save('firstframe.png')
</code></pre>

<p><strong>Problem Solved:</strong>
I downloaded libs from here <a href=""http://rpmfind.net/linux/rpm2html/search.php?query=libavformats52"" rel=""nofollow"">http://rpmfind.net/linux/rpm2html/search.php?query=libavformats52</a> and copy to /usr/lib/</p>

<p>But new problem exist now it gives error: </p>

<blockquote>
  <p>wrong ELF class: ELFCLASS32</p>
</blockquote>
","1"
"39239361","1","","<p>I wrote a script in Python for custom HTML page that finds a word within a string/line and highlights just that word with use of following tags where instance is the word that is searched for.</p>

<pre><code>&lt;b&gt;&lt;font color=\""red\""&gt;""+instance+""&lt;/font&gt;&lt;/b&gt;
</code></pre>

<p>With the following result:
<a href=""https://i.stack.imgur.com/t3KpN.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/t3KpN.png"" alt=""enter image description here""></a></p>

<p>I need to find a word (case insensitive) let's say ""port"" within a string that can be port, Port, SUPPORT, Support, support etc, which is easy enough.</p>

<pre><code>pattern = re.compile(word, re.IGNORECASE)
find_all_instances = pattern.findall(string_to_search)
</code></pre>

<p>However my strings often contain 2 or more instances in single line, and I need to append 
<code>&lt;b&gt;&lt;font color=\""red\""&gt;""+instance+""&lt;/font&gt;&lt;/b&gt;</code> to each of those instances, without changing cases.</p>

<p>Problem with my approach, is that I am attempting to itterate over each of instances found with findall (exact match), 
while multiple same matches can also be found within the string.</p>

<pre><code>for instance in find_all_instances:
    second_pattern = re.compile(instance)
    string_to_search = second_pattern.sub(""&lt;b&gt;&lt;font color=\""red\""&gt;""+instance+""&lt;/font&gt;&lt;/b&gt;"", string_to_search)
</code></pre>

<p>This results in following:</p>

<pre><code>&lt;b&gt;&lt;font color=""red""&gt;&lt;b&gt;&lt;font color=""red""&gt;&lt;b&gt;&lt;font color=""red""&gt;Http&lt;/font&gt;&lt;/b&gt;&lt;/font&gt;&lt;/b&gt;&lt;/font&gt;&lt;/b&gt;&lt;/font&gt;
</code></pre>

<p>when I need </p>

<pre><code>&lt;b&gt;&lt;font color=""red""&gt;Http&lt;/font&gt;&lt;/b&gt;
</code></pre>

<p>I was thinking, I would be able to avoid this if I was able to find out exact part of the string that the pattern.sub substitutes at the moment of doing it, 
however I was not able to find any examples of that kind of usage, which leads me to believe that I am doing something very wrong.</p>

<p>If anyone have a way I could use to insert <code>&lt;b&gt;&lt;font color=""red""&gt;instance&lt;/font&gt;&lt;/b&gt;</code> without replacing <code>instance</code> for all matches(case insensitive), then I would be grateful.</p>
","2"
"7862987","1","","<p>I've got a dozen programs that can accept input via stdin or an option, and I'd like to implement the same features in a similar way for the output.</p>

<p>The optparse code looks like this:</p>

<pre><code>parser.add_option('-f', '--file',
       default='-',
       help='Specifies the input file.  The default is stdin.')
parser.add_option('-o', '--output',
       default='-',
       help='Specifies the output file.  The default is stdout.')
</code></pre>

<p>The rest of the applicable code looks like this:</p>

<pre><code>if opts.filename == '-':
    infile = sys.stdin
else:
    infile = open(opts.filename, ""r"")

if opts.output == '-':
    outfile = sys.stdout
else:
    outfile = open(opts.output, ""w"")
</code></pre>

<p>This code works fine and I like its simplicity - but I haven't been able to find a reference to anyone using a default value of '-' for output to indicate stdout.  Is this a good consistent solution or am I overlooking something better or more expected?</p>
","2"
"39239398","1","","<p>I have two .py script files. The ""main"" script will import the second script containing misc ""helper"" functions.</p>

<p>In the main script, I have set up an object for a SPI interface. I would like to write functions in the imported file that use the SPI interface directly. I'm a noob at this and tried writing and passing in various ways but always get errors.</p>

<p><strong>mainscript.py</strong></p>

<pre><code>import helperfunctions.py as helper

spi = spidev.SpiDev()
spi.open(0, 0)

response = spi.xfer([ ... some data ...])  #this works when
                                           #called from mainscript.py

helper.sendOtherStuff()  #this doesn't work (see helper script below)
</code></pre>

<p><strong>helperfunctions.py</strong></p>

<pre><code>def sendOtherStuff():
   #need to somehow reference 'spi.' object from mainscript.py file 
   otherData = ([... some different data ...])
   resp = spi.xfer([otherData])  #this fails because helperfunctions
                                 #apparently doesn't know spi. object
   return resp
</code></pre>

<p>I have the same general question often regarding global variable values as well. I'm sure there is a ""better"" way to do it, but out of convenience for now, I often wish to define some global variables in mainscript.py then reference those globals inside functions of helperfunctions.py. I can't figure a way to do this. Going the other way is easy - declare the globals inside helperfunctions.py then reference them from mainscript.py as helper.variableName, but I don't know how to go the other direction.</p>

<p>Any direction is much appreciated. Thank you.</p>
","1"
"7863224","1","","<p>I am developing a Python model that will support graphing if the correct modules are installed.  I would like the source code to be the same if possible, IE, if the graphing model can't load, graphing would be ignored from the menu logic. </p>

<p>How can I accomplish this?</p>
","3"
"39239425","1","","<p>I basically want to initialize an empty 6-tensor, like this:</p>

<pre><code>a = np.array([[[[[[]]]]]])
</code></pre>

<p>Is there a better way than writing the brackets explicitly?</p>
","4"
"39239440","1","","<p>I'm a little confused regarding a Python exercise that requires a case insensitive input.</p>

<p><strong>This part of the excercise that confuses me:</strong></p>

<blockquote>
  <p>Make sure your comparison is case insensitive. If 'John' has been used, 'JOHN' should not be accepted.</p>
</blockquote>

<p>Here is my code:</p>

<pre><code>current_users = ['username_1', 'username_2', 'username_3', 'username_4',
                 'username_5']
new_user = ['new_user_1', 'new_user_2', 'new_user_3', 'username_1', 'Username_2']

for username in new_user:
    if username in current_users:
        print(""Please enter a new username."")
    elif username not in current_users:
        print(""This username is available."")
</code></pre>

<p>My problem is that I'm trying to get my code to reject ""Username_2"" because of the capital ""U"" but I have no idea how to do this. I'm reading through <em>Python Crash Course</em> by Eric Matthes and am currently on chapter 5 but I don't recall being taught how to reject case insensitive inputs yet.</p>

<p>I know of the <code>upper()</code>, <code>lower()</code>, and <code>title()</code> string methods and I tried using:</p>

<pre><code>username.lower() == username.upper()

new_user.lower() == new_user.upper()
</code></pre>

<p>before my <code>for</code> loop, but this just results in a syntax error.</p>
","1"
"31428869","1","","<p>I have a nested list. For example:</p>

<pre><code>data=[['Alan', 8, 4, 5], ['Jog', 10, 1, 2], ['Rhys', 7, 8, 8], ['Sam', 7, 8, 9], ['Tom', 5, 6, 9], ['Tommo', 5, 4, 6]]
</code></pre>

<p>Now I want to sort the numbers within the sub-lists into descending order and finally arrange the nested list into alphabetical order in Python 3.</p>

<p>So output data should be:</p>

<pre><code>[['Alan', 8, 5, 4], ['Jog', 10, 2, 1], ['Rhys', 8, 8, 7], ['Sam', 9, 8, 7], ['Tom', 9, 6, 5], ['Tommo', 6, 5, 4]]
</code></pre>

<p>where numbers in Rhys, Sam, Tom and Tommo have been reordered into descending order.</p>
","1"
"31428876","1","","<p>Ok so I am making a python random number generator with the parameters defined by the user. I am writing this on python 3.4. this is the code:</p>

<pre><code>import random
import time
name = input(""whats your name? "")
numOfNums = input(""ok "" + name + "" how many numbers do you want to randomize? "")

def randomGenerator():
    randomFinal = random.randint(1, numOfNums)
    print (randomFinal)
    rerun = input(""Do you want to pick another random number? "")
    if rerun == ""yes"":
        time.sleep(0.05)
        randomGenerator()
    else:
        print(""you may now close this windows"")

randomGenerator()
</code></pre>

<p>I am having an issue with the line:</p>

<pre><code>randomFinal = random.randint(1, numOfNums)
</code></pre>

<p>I cannot use the variable 'numOfNums' as a parameter. Do you have any ideas? </p>
","1"
"23579025","1","","<p>I'm working on Face Detection in OpenCV(2.4.6) and python(2.7). I have a very simple code, but its not giving me the desired output. </p>

<p>This is my code:</p>

<pre><code>import numpy as np
import cv2
cam = cv2.VideoCapture(0)
name = 'detect'
face_cascade = cv2.CascadeClassifier('C:\opencv\data\haarcascades\haarcascade_frontalface_default.xml')
cv2.namedWindow(name, cv2.WINDOW_AUTOSIZE)
while True:
    s, img = cam.read()
    gray = cv2.cvtColor(img, cv2.COLOR_BGR2GRAY)
    faces = face_cascade.detectMultiScale(img, 1.3, 5)
    for (x,y,w,h) in faces:
        img = cv2.rectangle(gray,(x,y),(x+w,y+h),(255,0,0),2)
        cv2.imshow(name, img)    
    k = cv2.waitKey(0)
    if k == 27:
        cv2.destroyWindow(name)
    break
</code></pre>

<p>When I run this code, my webcam will start and it will give me a blank window like this
<img src=""https://i.stack.imgur.com/o44mJ.png"" alt=""""></p>

<p>Then the webcam will turn off, and in the editor I will get an error as follows:</p>

<pre><code>%run ""D:/6th sem/1.OpenCV + Python/det.py""
---------------------------------------------------------------------------
error                                     Traceback (most recent call last)
C:\Users\HP\AppData\Local\Enthought\Canopy32\App\appdata\canopy-1.3.0.1715.win-x86\lib\site-packages\IPython\utils\py3compat.pyc in execfile(fname, glob, loc)
195             else:
196                 filename = fname
--&gt; 197             exec compile(scripttext, filename, 'exec') in glob, loc
198     else:
199         def execfile(fname, *where):

D:\6th sem\1.OpenCV + Python\det.py in &lt;module&gt;()
  7 while True:
  8     s, img = cam.read()
 ----&gt; 9     gray = cv2.cvtColor(img, cv2.COLOR_BGR2GRAY)
 10     faces = face_cascade.detectMultiScale(img, 1.3, 5)
 11     #print s

error: ..\..\..\src\opencv\modules\imgproc\src\color.cpp:3402: error: (-215) scn == 3 || scn == 4
</code></pre>

<p>Any suggestions are welcome. Thanks in advance.</p>
","1"
"31429038","1","","<pre><code>@receiver(post_save, sender=StudentActionModel)
def save_student_activity(sender, instance, **kwargs):

    # update the model object with some info from the request object
    instance.came_from = request.REQUEST.get('request_came_from')
    instance.save()
</code></pre>

<p><strong>The user story:</strong> An user clicks somewhere, and we are recording his action. Can we, somehow, get access to the original request object so we will be able to extract some required information from it?</p>

<p><strong>The catch:</strong> We cannot change the StudentActionModel code, we're writing a plugin to the original Django application and can't change any of the original code. We are just defining a listener for the 'post_save' signal and we need a piece of data from the original request object.</p>
","1"
"7863316","1","","<p>I'm parsing an XML file with some coordinates in Python to write a transformed output file. The problem is that some coordinates are -0.00 and I'm having some problems parsing them in another system. I would need them to be 0.00 instead of -0.00. How could I achieve such thing?</p>

<p>This is what I'm doing so far:</p>

<pre><code>for node in nodes:
    nodeName = node.attrib['name']
    nodeParts = nodeName.split('.')
    nodeName = nodeParts[0]

    if nodeName == 'scene':
        f.write(nodeParts[1] + '\t')

        position = node.find('position')
        f.write('%.2f ' % float(position.attrib['x']))
        f.write('%.2f ' % float(position.attrib['y']))
        f.write('%.2f\n' % float(position.attrib['z']))
</code></pre>
","4"
"39239620","1","","<p>First time here so forgive me as this is my FIRST attempt at making a silly GUI game (if you want to call it that). I'm trying to get the user to click a button and the image of their selection pops up. I can't seem to figure out how to get the image to pop up though.</p>

<p>Image does show if I run it separately.</p>

<p>My code:</p>

<pre><code>from Tkinter import *

root = Tk()

class PokemonClass(object):
    def __init__(self, master):
        frame = Frame(master)
        frame.pack()

        self.WelcomeLabel = Label(root, text=""Welcome! Pick your Pokemon!"",
                                  bg=""Black"", fg=""White"")
        self.WelcomeLabel.pack(fill=X)

        self.CharButton = Button(root, text=""Charmander"", bg=""RED"", fg=""White"",
                                 command=self.CharClick)
        self.CharButton.pack(side=LEFT, fill=X)

        self.SquirtButton = Button(root, text=""Squirtle"", bg=""Blue"", fg=""White"")
        self.SquirtButton.pack(side=LEFT, fill=X)

        self.BulbButton = Button(root, text=""Bulbasaur"", bg=""Dark Green"",
                                 fg=""White"")
        self.BulbButton.pack(side=LEFT, fill=X)

    def CharClick(self):
        print ""You like Charmander!""
        global CharSwitch
        CharSwitch = 'Yes'

CharSwitch = 'No'

if CharSwitch == 'Yes':
    CharPhoto = PhotoImage(file=""Charmander.gif"")
    ChLabel = Label(root, image=CharPhoto)
    ChLabel.pack()

k = PokemonClass(root)
root.mainloop()
</code></pre>
","2"
"39239627","1","","<p>If I have a <code>df</code> similar to this one: </p>

<pre><code>print(df)
                       A  B  C    D    E
 DATE_TIME                               
2016-08-10 13:57:00  3.6  A  1  NaN  NaN
2016-08-10 13:58:00  4.7  A  1  4.5  NaN
2016-08-10 13:59:00  3.4  A  0  NaN  5.7
2016-08-10 14:00:00  3.5  A  0  NaN  NaN
2016-08-10 14:01:00  2.6  A  0  4.6  NaN
2016-08-10 14:02:00  4.8  A  0  NaN  4.3
2016-08-10 14:03:00  5.7  A  1  NaN  NaN
2016-08-10 14:04:00  5.5  A  1  5.7  NaN
2016-08-10 14:05:00  5.6  A  1  NaN  NaN
2016-08-10 14:06:00  7.8  A  1  NaN  5.2
2016-08-10 14:07:00  8.9  A  0  NaN  NaN
2016-08-10 14:08:00  3.6  A  0  NaN  NaN

print (df.dtypes)
A    float64
B     object
C      int64
D    float64
E    float64
dtype: object
</code></pre>

<p>Thanks to a lot of input from the community I have this code now which allows me to upsample my df to second intervals, applying different methods to different <code>dtypes</code> </p>

<pre><code>int_cols = df.select_dtypes(['int64']).columns
index = pd.date_range(df.index[0], df.index[-1], freq=""s"")
df2 = df.reindex(index)

for col in df2:
if col == int_cols.all(): 
    df2[col].ffill(inplace=True)
    df2[col] = df2[col].astype(int)
elif df2[col].dtype == float:
    df2[col].interpolate(inplace=True)
else:
    df2[col].ffill(inplace=True)
</code></pre>

<p>I am looking for a way now, to only interpolate between my actual measurements. The interpolate function extends my last measurement until the end of the <code>df</code>: </p>

<pre><code> df2.tail()
Out[75]: 
                            A  B  C    D    E
2016-08-10 14:07:56  3.953333  A  0  5.7  5.2
2016-08-10 14:07:57  3.865000  A  0  5.7  5.2
2016-08-10 14:07:58  3.776667  A  0  5.7  5.2
2016-08-10 14:07:59  3.688333  A  0  5.7  5.2
2016-08-10 14:08:00  3.600000  A  0  5.7  5.2
</code></pre>

<p>But I would like to stop this when the last measurement took place (for example at 14:04:00 <code>col['D']</code> and 14:06:00 <code>col['D']</code>) and leave the NaNs. </p>

<p>It tried adding a zero value for 'limit' and 'limit_direction' to 'both':</p>

<pre><code> for col in df2:
if col == int_cols.all(): 
    df2[col].ffill(inplace=True)
    df2[col] = df2[col].astype(int)
elif df2[col].dtype == float:
    df2[col].interpolate(inplace=True,limit=0, limit_direction='both')
else:
    df2[col].ffill(inplace=True)
</code></pre>

<p>but this didn't change anything to the output. I than tried to incorporate the solution I found to this question: <a href=""https://stackoverflow.com/questions/33691591/pandas-interpolation-where-first-and-last-data-point-in-column-is-nan"">Pandas: interpolation where first and last data point in column is NaN</a> into my code:</p>

<pre><code>for col in df2:
if col == int_cols.all(): 
    df2[col].ffill(inplace=True)
    df2[col] = df2[col].astype(int)
elif df2[col].dtype == float:
   df2[col].loc[df2[col].first_valid_index(): df2[col].last_valid_index()]=df2[col].loc[df2[col].first_valid_index(): df2[col].last_valid_index()].astype(float).interpolate(inplace=True)
else:
    df2[col].ffill(inplace=True)
</code></pre>

<p>...but that did not work and my <code>float64</code> columns are purely NaNs now...Also, the way I tried to insert the code, I know it would only have affected the <code>float</code> columns. In an ideal solution I would hope to do the set this <code>first_valid_index():.last_valid_index()</code> selection also to the <code>object</code> and <code>int64</code> columns. Can somebody help me? ..thank you </p>
","2"
"31428946","1","","<p>I have a python DataFrame from Pandas</p>

<pre><code>waitEvent   instance    snapDate    gc cr block 3-way   gc current block 3-way  log file sync
</code></pre>

<p>Every time I construct this DataFrame, the number and name of columns after the snapDate are different.</p>

<p>I would need to construct a new DataFrame by selecting <code>snapDate</code> as the indexcolumn but the remaining columns should be dynamically selected for plotting any ideas. How can I achieve this?</p>

<p>for the <code>df</code> above, I should always select the <code>snapDate</code> column and all the columns 
after the <code>snapDate</code> column</p>

<p>The number and name of the columns after the snapDate column will vary.</p>

<p>My objective is to do</p>

<pre><code>df[snapDate,col1,col2,col3].plot()
df[snapDate,col7,col8].plot()
..
</code></pre>

<p>I want to create a plot from the DataFrame by always picking the SnapDate column and the remaining columns which depending on the DataFrame could be 2 or 3 or 4 etc.</p>
","1"
"7863394","1","","<p>While browsing some code, I came across this line:</p>

<pre><code>if False: #shedskin
</code></pre>

<p>I understand that <a href=""http://code.google.com/p/shedskin/"" rel=""nofollow"">Shedskin</a> is a kind of Python -> C++ compiler, but I can't understand that line.</p>

<p>Shouldn't <code>if False:</code> never execute? What's going on here?</p>

<p>For context:</p>

<p>This is the whole block:</p>

<pre><code>if False: # shedskin
    AStar(SQ_MapHandler([1], 1, 1)).findPath(SQ_Location(1,1), SQ_Location(1,1))
</code></pre>

<p><a href=""http://www.google.com/codesearch#9DqINQj3nPs/trunk/examples/astar.py&amp;ct=rc&amp;cd=1&amp;q=astar%20lang%3a%5Epython%24&amp;l=34"" rel=""nofollow"">More context is on Google Code</a> (scroll down all the way).</p>
","5"
