ParentId,Id,PostTypeId,Text,Post length
38963816,38963816,1,"I have tried to build exceptions for this problem like asked in the problem below. Unfortunately I can't make it work. I would greatly appreciate any input whatsoever. Thank you in advance.
Compute 2^x where x is the user input. x should be greater than or equal to 5 and less than or equal to 25. If the user input is not an integer then raise an exception. Create custom exceptions and raise if x is less than 5 and greater than 25. Then add the digits of 2x. For example if user inputs 6, then find 26 = 64, so the sum of the digits is 6 + 4 = 10.
Again, Thank you so much for giving this your time. 
",137
38963816,38963918,2,"Here's a working example, it's written to be executed on python 2.x:
One advice though, try carefully to read & understand all the code and start
tweaking it here and there to make it yours. You won't learn too much using other's code 'as it is', next time try to be more specific asking which specific parts of your code don't understand :)
Have fun learning python!
",80
38963816,38964486,2,"The way you define custom exceptions in python is as shown below. You need to define each custom exception as a subclass of the Exception class. You can then catch your own custom exceptions with a catch-except block.
",41
38963822,38963822,1,"I've an html page, I'd like to display the search bar only when the passed in table object is NOT empty. But my check is not working properly. Here's the code:
Here's what I see on the browser:
 
item_info is blank, I think it should go to else branch, however, it entered if branch, any help is greatly appreciated!  
Edit after elethan's answer:
I've printed it out to debug, here's the screenshot:
So, looks like this item_info is really empty, I didn't see any item_info object gets printed out.
Also, to help debug, here's my view code:
And here's my table definition:
And here's the ItemInfo table it refers to:
",142
38963822,38963940,2,"If item_info is a RawQuerySet, try {% if item_info.all %} instead of {% if item_info %}. RawQuerySet does not define a __bool__() method, so the instances are always considered True. See the warnings in this section of the docs, repeated below, just in case this link dies in the future:
While a RawQuerySet instance can be iterated over like a normal
  QuerySet, RawQuerySet doesnâ€™t implement all methods you can use with
  QuerySet. For example, bool() and len() are not defined in
  RawQuerySet, and thus all RawQuerySet instances are considered True.
  The reason these methods are not implemented in RawQuerySet is that
  implementing them without internal caching would be a performance
  drawback and adding such caching would be backward incompatible.
",142
38963838,38963838,1,"In my python script I need to execute a command over SSH that also takes a heredoc as an argument. The command calls an interactive script that can be also called as follows:
I also found this Q&A that describes how to do it using subprocess but I really like pexpect.pxssh convenience.
Code example would be greatly appreciated 
",63
38963838,39381252,2,"I don't have pexpect handy to test my answer to your question, but I have a suggestion that should work and, if not, may at least get you closer.  
Consider this command:
What is happening?  The entire quoted string is passed as a single argument to ssh, where it is ""executed"" on the remote.  While ssh isn't explicit about what that means, exactly, we know what execv(2) does: if execve(2) fails to execute its passed arguments, the execv function will invoke /bin/sh with the same arguments (in this case, our quoted string).  The shell then evaluates the quoted string as separate arguments, detects the HereDoc redirection, and executes per usual.  
Using that information, and taking a quick look at the pexpect.pxssh documentation, it looks like you want:
If that doesn't work, something is munging your data.  Five minutes with strace(1) will tell you what happened to it, and you can start pointing fingers.  ;-)
HTH.  
",198
38963841,38963841,1,"I am trying to play around with Seaborn on Spyder (installed as part of Anaconda). 
returns:
ImportError: No module named seaborn
This despite the Anaconda website listing seaborn as one of the default packages and the seaborn site saying that Anaconda is the easiest way to get the package. 
What am I doing wrong? 
",61
38963841,42792862,2,"For those using GUI (navigator), select Environments > root. On the right is a list of packages - installed, not installed, etc. 
Select ""not installed"", search for seaborn. If it appears, then click the row, and select Apply button at bottom of that page.
If it doesn't appear, then something else is wrong with your install.
Hope that helps.
",77
38963841,42807727,2,"Since version 4.3.0 dated 2017-01-31, Anaconda comes with seaborn installed by default. Try upgrading your Anaconda installation.
",20
38963841,45656342,2,"Just do conda install seaborn. If its installed it will updated it.
",14
38963841,40393774,2,"Usually Seaborn is imported as 'sns' so if you use that, that will be much easier for you initially (because all the code examples use that), and for others later when you share your code.
Have fun with Seaborn, it is an amazing package. 
",52
38963857,45093065,2,"My 2 cents: if you want to build&test your lambda function in the environment as similar to actual lambda as possible but still under your control, I would suggest using LambdaCI's Docker images. They are based on dumps of original lambda filesystem. Also they have build-specific variants (tags build-python2.7 and build-python3.6 are most interesting for us).
These images are not very small - more than 500mb - but they allow you to avoid any headache when building.
Important benefit over Amazon Linux is that all package versions etc are the same as on the real lambda.
Here is how I did building myself:
For automating it with GitLab CI, just instruct it to use that same docker image
and put these commands in deploy script section:
",141
38963857,38966482,2,"The zip commands in that tutorial are missing a parameter. I ran into this exact problem today with pysftp, which is built on paramiko. libffi-72499c49.so.6.0.4 is in a hidden dot directory inside lib64/python2.7/site-packages/.libs_cffi_backend. Depending on how you zipped up the dependencies in your virtualenv, you may have inadvertantly excluded this directory.
First, make sure libffi-devel and openssl-devel are installed on your Amazon Linux instance, otherwise the cryptography module may not be compiling correctly.
If those packages were not installed before, delete and rebuild your virtualenv.
Make sure that when you are zipping up your site-packages that you use '.' instead of '*', otherwise you will not be including files and directories that are hidden because their names begin with a period.
",137
38963857,38963857,1,"So I'm trying to create an aws lambda function, to log in to an instance and do some stuff. And the script works fine outside of lambda, but when I package it using the same instructions as this https://aws.amazon.com/blogs/compute/scheduling-ssh-jobs-using-aws-lambda/ it doesn't work. It throws this error.
",55
38963882,38964596,2,"Recursive groupby and apply
",4
38963882,38963882,1,"I'm trying to achieve a table with subtotals as shown here, but either that code doesn't work with the latest pandas version (0.18.1) or the example is wrong for multiple columns instead of one. My code here results in the following table
and my desired output would be something like:
Any help on how to achieve this is appreciated.
",67
38963882,38965198,2,"Consider running three level pivot_tables with stack and concatenate them for a final groupby object. As mentioned, the docs does work if you see the use of .stack() on the corresponding pivot_table columns value:
Output
",40
38964528,38964528,1,"Strange error, and I don't understand where is the mistake. The traceback shows nothing relevant:
It seems like something is wrong in the urls.py file:
",30
38964528,38964560,2,"There's a trailing tuple lurking somewhere between those lines; the url(r'^accounts/register/$'...) line:
You intend to have that as a url pattern not a tuple:
",34
38964578,38971474,2,"Yes. Why didn't you simply try? ;)
Fixtures are put in conftest.py files to be able to use them in multiple test files.
",28
38964578,38964578,1,"I am new to Python and I have a doubt in pytest
test_client.py 
conftest.py
Is it possible to move the fixture defined in conftest.py to the test_client.py thereby eliminating having conftest.py
",31
38967478,38967478,1,"I am trying to plot the values of several arrays in separate plots of a figure using imshow.
When I plot one image only, and use the plt.imshow() command with the correct extents, the figure comes out perfectly.
However, when I try to create multiple plots of this image in the same figure, using plt.subplot(), each of these plots ends up with incorrect x-axis settings, and there are white margins. I tried correcting the x-axis range with the set_xlim() command, but it has no effect (which I also don't understand). 
The minimal working sample is below - any help would be appreciated!
",123
38967478,38967970,2,"I believe the reason for the whitespace is the size of the window. You can either change the window size (you'd have to figure out the numbers) or you can adjust the subplot. I found this out by playing with the ""configure subplots"" button in the image popup.
With this line the plot will have no whitespace, but still some empty space (which you can fix by adjusting the window size).
",83
38967478,39013209,2,"So the options are:
Remove the sharex/sharey keywords - seems to clash with imshow in the subplot environment. (Suggested by xnx)
Use plt.subplots_adjust with appropriate settings, in combination with plt.gcf().tight_layout() (Suggested by mwormser)
Use pcolormesh instead of imshow in the subplot environment.
",55
38967533,38967533,1,"Just looking for a simple api return, where I can input a ticker symbol and receive the full company name:
ticker('MSFT')
will return
""Microsoft""
",32
38967533,38968465,2,"You need to first find a website / API which allows you to lookup stock symbols and provide information. Then you can query that API for information. 
I came up with a quick and dirty solution here: 
This website only provides company name. I didn't put any error checks. And you need the requests module for it to work. Please install it using pip install requests. 
Update: Here's the code sample using Yahoo! Finance API: 
",87
38967533,40244249,2,"Here's another Yahoo API call. @masnun's call will return all results that contain the search param, for example trying AMD (Advanced Micro Devices):
http://d.yimg.com/autoc.finance.yahoo.com/autoc?query=amd&region=1&lang=en
gives you AMD (Advanced Micro Devices, Inc.), AMDA (Amedica Corporation), DOX (Amdocs Limited), etc.
If you know the ticker, you can try either of these Yahoo APIs:z
http://finance.yahoo.com/d/quotes.csv?s=amd&f=nb4t8 (well documented, this particular call asks for n=name; b4=book value; t8=1yr target price).
https://query2.finance.yahoo.com/v7/finance/options/amd (not very well documented but new...see more info here about this API: https://stackoverflow.com/a/40243903/933972)
Forgot to include the Google API, which seems ok for stock quotes, but not reliable for full data on option chains:
'https://www.google.com/finance?q=nyse:amd&output=json'
",164
38967581,38968045,2,"Just add [0].text, hope this help !
",11
38967581,38967581,1,"I have this code:
But the returned result includes the  tag as well. 
How do I remove them? Thanks for your help.
",26
38967599,38967621,2,"SOLUTION 1
Just try to concatenate your queryset using | 
In your example
UPDATED:
| does not works using calculated attributes, so, we can select our queryset first and then mapping our extra attributes 
SOLUTION 2 
Using chain built-in function 
There is an issue with this approach, you won't get a queryset, you will get a list containing instances. 
",66
38967599,38967599,1,"Suppose I have the following models
Now, suppose I want to get the number of awards for all users and the number of awards used for all users (ie, a queryset containing both). I prefer to do it one query for each calculation - when I combined it in my code I had some unexpected results. Also for some of my queries it won't be possible to do it one query, since the query will get too complex - I'm calculating 8 fields. This is how I solved it so far:
I'm sure there must be a way to solve this without the dictionary approach? For instance, something like this: awards_used.get(award=award), but this causes a db lookup every loop.
Or some other fancy way to join the querysets?
Note this is a simplified example and I know for this example the DB structure can be improved, I'm just trying to illustrate my question.
",177
38967666,38984224,2,"If I make all fields varchar(255) then it reads missing fiels as ''. sqlalchemy cannot force a '' from the csv file into another datatype.
Best is to use varchar to purely reads the csv file and then afterwards convert it to the proper formats
",51
38967666,38967666,1,"i try to load data from a csv file into a mysql table using odo in python.
the csv file contains blank cells. The odo command files when it encounters blank cells.
how can  I use the odo command to load the data and insert a null value by default for missing data.
I'm trying to import a simple CSV file that I downloaded from Quandl into a MySQL table with the odo python package
The rsow look like this in the CSV. The second line has a value missing.
The MySQL table is defined as follows:
It throws an exception 1366 with the following info:
sqlalchemy.exc.InternalError: (pymysql.err.InternalError) (1366, ""Incorrect decimal value: '' for column 'High' at row 185"") [SQL: 'LOAD DATA  INFILE %(path)s\n            INTO TABLE QUANDL_DATA_WIKI\n            CHARACTER SET %(encoding)s\n            FIELDS\n                TERMINATED BY %(delimiter)s\n                ENCLOSED BY %(quotechar)s\n                ESCAPED BY %(escapechar)s\n            LINES TERMINATED BY %(lineterminator)s\n            IGNORE %(skiprows)s LINES\n            '] [parameters: {'quotechar': '""', 'encoding': 'utf8', 'path': 'C:\ProgramData\MySQL\MySQL Server 5.6\Uploads\WIKI_20160725.partial.csv', 'lineterminator': '\n', 'escapechar': '\', 'skiprows': 0, 'delimiter': ','}]
Does anyone know how to configure ODO so I can upload missing values as NULL values with the simple command?
",271
38967678,38967678,1,"I am writing a piece of code to recursively processing *.py files. The code block is as the following:
When I run the script with a directory path as argument, it only runs the first layer of the directory, the line:
seems never get called. I'm using Python 3.5.
",57
38967678,38968143,2,"As temp_dir has the filename only without parent path, you should change
to
",14
38967678,38967808,2,"The recursion is happening fine, but temp_dir is not a directory so it passes control to your stub else block. You can see this if you put print(file_path) outside your if block.
temp_dir is the name of the next directory, not its absolute path. ""C:/users/adsmith/tmp/folder"" becomes just ""folder"". Use os.path.abspath to get that
Although the canonical way to do this (as mentioned in my comment on the question) is to use os.walk.
",90
38967706,38967706,1,"I'm trying to write a python program that finds and updates a document in mongodb:
But I'm getting the following error message (apparently I'm not using return_document correctly but all pymongo documentation says I am)
NameError: global name 'ReturnDocument' is not defined
",50
38967706,38967956,2,"You need to import the ReturnDocument class first. Add this to the top of your script: 
Detailed docs: http://api.mongodb.com/python/current/api/pymongo/collection.html#pymongo.collection.ReturnDocument 
",26
38967729,38967729,1,"I was wondering if there's a library that I can use to create bar codes in Django using just HTML + CSS rather than producing the bar codes as images (like in reportlab & pybarcode). I'm reluctant to use images because I'm creating many bar codes on the same page and I feel images could be a little slow. 
P.S This technique has been used by  dinesh/barcode as a laravel library in php 
",80
38967729,38970441,2,"I have decided to use jquery-barcode which is completely works at client end 
",13
38967833,38967833,1,"I’m trying to use Python’s requests library to automatically get my grades from a university website. The URL is https://acorn.utoronto.ca/sws/transcript/academic/main.do?main.dispatch, but there are several redirects. I have the following simple code but it doesn't seem to be doing what I want.
The output is as follows:
   You do not have Javascript turned on,   please click the button to continue.     
Am I going about this the right way? I feel like I should be trying to pass a cookie instead, but how would I get the cookie?
Thanks in advance. 
Edit: this is the stuff I get from Firefox:
Network tab
Does this mean I need to fill out the entire form as parameters in the request?
",139
38967833,38971901,2,"You can try logging in then getting whatever page you want, there is more more data to be posted which you can get with bs4:
If we run the code and just print the data dict, you can see bs4 populates the required fields:
",48
38967979,38968056,2,"You need to serialize the data to a common format that is accessible from both C# and Python. For example - XML or JSON. I would recommend using JSON. 
Then you have several options: 
Use sockets to transfer the data. 
Use http to transfer the data. 
Write to a file from C# and read that file from Python
Sockets would probably the faster. Using http might be easier. With files, you will need to have some sort of scheduling or notification system to let your Python program know when you have written to the file.  
",107
38967979,38967979,1,"How can i send this list to list in Python script? This is so big for sending as arguments. Thank you. 
",24
38967979,38968841,2,"Since your C# program runs the python script, I guess the easiest solution would be to redirect the standard input of the python process:
At the python script side, you just need to use built-in function raw_input like below (please note the function has been renamed to raw_input in 3.x):
",57
38971898,38971898,1,"I have used SimpleDocTemplate for making a table and now I want to draw a rect on this same page, but I don't know how to do.
I have tried this :
But it don't works...
",41
38971898,39016545,2,"The reason you code is not working is mostly likely because you are creating a Drawing of just 1 pixel high and 100 pixels wide. Which could never fit a Rect of 500 by 100 pixels.
So your code should be something like this:
",47
38971926,38971926,1,"What I'm trying to do is apply a dynamic background color to black text.
The color is calculated as a result of a hash of the text.
The problem is, all too often the color comes out too dark to be able to read the text.
How can I lighten the color to keep it in a decent visual range (not too dark, not too light)?
The color can't be brighter than beige or darker than teal.
(Keep in mind that Blue at 255 is darker than Green at 255, because the human eye is most sensitive to Green and the least sensitive to Blue)
",119
38971926,38985310,2,"You can pick the color in the HSL space
",9
38971926,38983335,2,"QColor supports the HSL representation. You want to limit the range of lightness:
",15
38972011,38972011,1,"I have the following code: (simplified)
The main dictionary (dic) is quite big, and the for loops goes for 500 million iterations. I want to use multiprocessing to parallelize the loop on a multi-core machine. I have read several SO questions and multiprocessing lib documentation, and this very helpful video and still cannot figure it out. 
I want the program to fork into several threads when it reaches this loop, run in parallel and then after all processes have finished it should continue the program on single process from the line after the loop section. 
func_A received the dictionary value and key from dic, calculates some simple operations, and updates the anotherDic data. This is an independent process, as long as all the same i[0] keys are handles by same process. So, I cannot use pool map function which automatically divides the data between cores. I am going to sort the keys by the first element of key tuple, and then divide them manually between the threads. 
How can i pass/share the very big dictionary (dic) between the processes? Different process will read and write to different keys (i.e. keys that each process deals with are different from the rest of processes)
If I cannot find answer to this, I will just use smaller temporary dic for each process, and in the end just join the dics.
Then question is, how I can force process to fork and go muliprocessor just for the loop section, and after the loop all the processes join before continuing with rest of the code on a single thread?
",303
38972011,38972273,2,"A general answer involves using a Manager object. Adapted from the docs:
Output:
Original answer: Python multiprocessing: How do I share a dict among multiple processes?
",32
38972052,44072944,2,"The
is actually the way to go. But it is possible that there are pending conflicts. Conda usually warns of those.
It is still possible to upgrade the packages by hand but I expect a warning (for breaking a certain dependency) to be shown.
That's why you 'cannot' upgrate them all.
Considering your update: I think you can upgrade them each separately, but doing so will not only include an upgrade but also a downgrade of another package as well.
So you still cannot upgrade them all by doing the upgrades separately; the dependencies are just not satisfiable.
",115
38972052,38972052,1,"I tried the conda search --outdated, there are lots of outdated packages, for example the scipy is 0.17.1 but the latest is 0.18.0. However, when I do the conda update --all. It will not update any packages.
update 1
update 2
I can update those packages separately. I can do conda update scipy. But why I cannot update all of them in one go?
",76
38972209,38972209,1,"I use conda created an environment called testEnv and activated it, after that I use the command jupyter notebook to call the jupyter editor. It works, but the problem is that, I can only create file in the root environment. How can I create file in testEnv environment?
Here are the steps what I have done:
Here are the result, which shows I can only create file with in ""root"" but not in ""testEnv"" (There is only Root, but no testEnv):
In the Tab Conda, I can see the testEnv, but how can I switch to it?
",116
38972209,38972519,2,"The answer is that you probably shouldn't do this. Python virtualenvs and Conda environments are intended to determine the resources available to the Python system, which are completely independent of your working directory.
You can use the same environment to work on multiple projects, as long as they have the same dependencies. The minute you start tweaking the environment you begin messing with something that is normally automatically maintained.
So perhaps the real question you should ask yourself is ""why do I think it's a good idea to store my notebooks inside the environment used to execute them.""
",109
38972209,38982381,2,"You have two options. You can install the Jupyter Notebook into each environment, and run the Notebook from that environment:
or you need to install the IPython kernel from testEnv into the environment from which you want to run Jupyter Notebook. Instructions are here: http://ipython.readthedocs.io/en/stable/install/kernel_install.html#kernels-for-different-environments To summarize:
",57
38972245,38972647,2,"It's a shame when you find something ready to go but very time consuming to make it work on windows. My advice would be avoid the hazzle of installing that non-ready-to-go-on-windows library and just looking for another alternative, there are few ones dealing with spherical harmonics. What about this one? pyspharm
Also, posting an issue in the library's github issues could speed it up things.
",73
38972245,38972245,1,"We need a tool to work with 3D-Harmonics and we've come across https://github.com/SHTOOLS/SHTOOLS - which fits all of our needs, but could not be installed properly on our windows computers (as it's intended for linux\osx).
When we tried to run pip install . in the directory SHTOOLS-3.3 (we use anaconda for managing packages and it includes pip), we at first got an error saying that we need a Fortran compiler (gfortran) - which we fixed by installing gcc with conda install -c r gcc. Afterwards, we got an error saying we need to install visual C++ compiler - which we downloaded as suggested from https://www.microsoft.com/en-gb/download/details.aspx?id=44266.
Alas, running the command again, this time from the visual C++ 2008 command prompt, we still get a fatal error and are still stuck with installing the library.
Some of the errors we get: 
Followed by
and 
The full output of the installation attempt can be found here and here.
We've tried to download the lib files of the FFTW3, LAPACK and BLAS libraries but couldn't build them properly.
We would appreciate any help (suggesting a similar library that is compatible with windows \ helping with the install of SHTOOlS).
",228
38972380,39922584,2,"The best way to achieve this seems to be to create a new generator class expanding the one provided by Keras that parses the data augmenting only the images and yielding all the outputs.
",35
38972380,41872896,2,"The example below might be self-explanatory!
The 'dummy' model takes 1 input (image) and it outputs 2 values. The model computes the MSE for each output.
The function below generates batches to feed the model during training. It takes the training data x and the label y where y=[y1, y2]
Finally, we call the fit_generator()
",69
38972380,44907847,2,"If you have separated both mask and binary value you can try something like this:
So, you use the same generator for both input and mask with the same seed to define the same operation. You may change the binary value or not depending on your needs (Y2). Then, you call the fit_generator():
",63
38972380,38972380,1,"In a Keras model with the Functional API I need to call fit_generator to train on augmented images data using an ImageDataGenerator.
The problem is my model has two outputs: the mask I'm trying to predict and a binary value
I obviously only want to augment the input and the mask output and not the binary value.
How can I achieve this?
",67
38972419,38972588,2,"UPDATE:
After trying to reproduce the error on linux it's showing a similar behavior, working fine with the first file but with the second is returning Errno32.
Traceback:
Update:
Some calls of the SG_bin return that the -n parameter is the wrong  type.
This parameter comes from the window variable that is passed to the SavitzkyGolay function.
Surrounding the stdin.write with a trycatch block reveals that it breaks a hadnfull of times.
",81
38972419,38972419,1,"The script, originally taken and modified from (http://globplot.embl.de/):
My input and output files are here: link
This script takes a input (input1.fa)  and gives following output output1.txt 
But when I try to run this script with similar type but larger input file (input2.fa)  .. It shows following error:
I have no idea where the problem is. Any type of suggestion is appriciated.
I am using python 2.7 in windows 7 machine. I have also attached the Savitzky Golay module  which is needed to run the script.
Thanks
",103
38972452,38986144,2,"The quickstart.py example sets the scope to:
To update the spreadsheet you need to set the scope to:
You can do this by first deleting the existing authentication file in ~/.credentials (that is the location on a raspberry.). It will likely be called ""sheets.googleapis.com-python-quickstart.json.
After you removed it you will need to re-authenticate, which should happen automatically when you re-run the script.
",71
38972452,38972452,1,"I'm following the tutorial from this official link : https://developers.google.com/sheets/quickstart/python
I did execute 'quickstart.py' to authenticated.
After that, I ran 'quickstart.py' again and saw the data from 'https://docs.google.com/spreadsheets/d/1BxiMVs0XRA5nFMdKvBdBZjgmUUqptlbs74OgvE2upms/edit#gid=0' as this tutorial gets.
I did change spreadsheet ID to my own id and make it to get the data from my spreadsheet by the method :service.spreadsheets().values().get().execute()
But my goal is to add data to my spreadsheet, so I used  the method 'update' as below:
Then I got an error : 
googleapiclient.errors.HttpError: https://sheets.googleapis.com/v4/spreadsheets/MY_SPREADSHEET_ID/values/A2%3AD?alt=json  returned ""Request had insufficient authentication scopes."">
I don't know why this erorr occurs when trying to update my sheet and why this error doesn't occur when trying to get data from my sheet.(If it is cause by authentication, the method 'get' should cause it too!)
Thank you.
",177
38972493,38995575,2,"I found a way to copy/insert data from list to flex table (in vertica) using python:
For list
For JSON
For CSV
",25
38972493,38989666,2,"Vertica-Python supports INSERT INTO. 
Unless you need frequent and very small inserts, writing your data to a file and using COPY would most likely give better performance. If you do it through python, does that still not meet your idea of 'programmatically' ?
https://github.com/uber/vertica-python
https://pypi.python.org/pypi/vertica-python/
",54
38972493,38972493,1,"I am planning to save my unstructured data in flex tables in vertica. I am receiving lists of data (type of data in list may vary in every call) from client, i want to save this in vertica flex table using python 3.
How this can be done?
I found stuff on google, but there data is being loaded in flex table directly using csv or json file, not programmatically. I want to save it programmatically using python.
Thanks in advance for help -:)
",96
38972503,43039300,2,"
Does anyone know the historic reasons for the default behaviour?
Guido van Rossum commented that he liked update() better and thinks a + operator wouldn't read clearly in code.
FWIW, he did approve PEP 448 which gives your another way to do it using star-unpacking generalizations:
There are several reasons why + might not be a good idea.  Usually, we expect addition to be commutative, but dict addition would fail whenever there were overlapping keys with distinct values.   The ""normal"" use case is to update only dict in-place, but the usual semantics of + would copy the contents of both inputs to create a new dict (which is somewhat wasteful).
In addition, Python has collections.ChainMap which replaces the expense of copying with a new expense of potentially having multiple lookups.
",149
38972503,38972503,1,"I've been musing as to why the Python language's standard dict class doesn't support addition/subtraction operators such as '+' or '+=', e.g.
My wishful thinking would be for the following result instead:
Equally why doesn't __radd__(self, other) result in the same as self.__update__(other)?
Does anyone know the historic reasons for the default behaviour? 
(I concede that it could be ambiguous which value should be used in scenarios where foo and bar have the same key but different key values)
",99
38973433,38973433,1,"I have a table of moves that decide whether or not the player wins based on their selection against the AI. Think Rock, Paper, Scissors with a lot more moves.
I'll be eventually coding it in Python, but before I begin, I want to know if there is a better way of doing this rather than LOTS and LOTS of IF statements?
The table looks like this:
I'm thinking that the moves will need to be assigned numbers, or something like that? I don't know where to start...
",102
38973433,38973575,2,"You could use a dict? Something like this:  
I didn't map out all the moves, but you get the gist
",24
38973433,38973624,2,"Yes, store the decisions as key/value pairs in a dictionary with all the possible combinations as the key and decision as result. Basically make a lookup table for the possible moves. 
This speeds up decision making at the expense of having to store all possible combinations.
",50
38973433,38973828,2,"You could use a python dictionary to map moves to numbers:
And then use a matrix to determine the outcome. Numpy can be used for that
",28
38973433,38973896,2,"I'd use a 2-dimensional list for this. Each attack is decoded to an index 0 to 5 and win tie and loss are decoded as 1, 0 and -1.
So the list will look something like this (not based on your example, I just put some random numbers):
And you will retrieve it like this:
",64
38973433,38973897,2,"You can create a map of attacks similar to your table above like this
Here, 0 is a draw, 1 is a win and -1 is a loss.
Now create an array of attacks where the places of the attacks corresponds with the map above.
Now you can easily find out if one attack beats another
Stab wins over punch
",64
38973433,38973682,2,"You could try a dictionary of dictionaries (nested dictionary). Keep values and keys in text form, rather than map to numbers, to improve readability.
",30
38973452,38974250,2,"The call to test.keywords.create(...) doesn't call the keyword, it merely creates one to be called later. If you want the results to be assigned to a variable, use the assign attribute when calling create. This argument takes a list of variable names. 
For example, given this line in plain text format:
... you would create it like this using the API:
",73
38973452,38973452,1,"I hope you can help me, I am quite stuck with this issue :(
I am trying to create all the tests using the robot api with python, I followed the example in the documentation, but I need to capture the output from a keyword and I dont find how can I do it
I tried as usual in rf-ride syntax:
It says: No keyword with name '${grep}=          grep file' found.
I tried: 
but the variable output is having just the keyword name, not the output from kw
I dont know where to look for more info, all the examples are creating kw which dont return any value...
",125
38976893,38976893,1,"I'm trying to write a cross-platform tool that runs specific commands, expects certain output for verification, and sends certain output (like username/password) for authentication.
On Unix, I have been successful in programming a Python tool that uses the pexpect library (via pip install pexpect). This code works perfectly and is exactly what I am trying to do. I've provided a small excerpt of my code for proof-of-concept below:
I tried running the same source on Windows (changing /usr/bin/ctf to c:/ctf.exe) and I receive an error message:
According to the pexpect documentation:
pexpect.spawn and pexpect.run() are not available on Windows, as they rely on Unix pseudoterminals (ptys). Cross platform code must not use these.
That led me on my search for a Windows equivalent. I have tried the popular winpexpect project here and even a more recent (forked) version here, but neither of these projects seem to work. I use the method:
only to sit and watch the Command Prompt do nothing (it seems as though it's trapped inside the winspawn method). I was wondering what other means I could go about programming a Python script to interact with the command line to achieve the same effect as I have been able to in Unix? If a suitable working Windows-version pexpect script does not exist, what other means could I use to go about this?
",263
38976893,46219607,2,"Instead of using pexpect.spawn you can use pexpect.popen_spawn.PopenSpawn for windows.
",11
38977005,38977005,1,"Consider the following code, which generates a (basic) GUI:
The resulting GUI looks like this:
I'd like to achieve the same effect but move the setting of the window title to the class definition. (I've tried self.root.title = ""This is a game window"" in the __init__ but this seemed to have no effect). Is this possible?
",70
38977005,38977181,2,"Sure. You need to call the .title method. Doing 
doesn't set the title, it overwrites the method with the string.
You could also do self.root.title(""This is a game window"") but it's more typing, and using self.root is slightly less efficient than using the  root parameter that was passed to the __init__ method, since self.root requires an attribute lookup but root is a simple local variable.
",79
38977008,38977069,2,"Your if excludes the elif condition:
This matches if position == 18 too. Python ignores all following elif conditions when a if or elif branch has matched.
If you want to run additional code for the == 18 case, use a new if statement:
Alternatively, fix your conditions to not overlap:
or
",59
38977008,38977059,2,"
Both the if and elif branches are catching position if position == 18 (note the <= in the if statement), so the elif branch will never be executed.
",33
38977008,38977079,2,"Change
by 
And leave your elif the same.
By having the condition <=8 your code always enter the if (When position is <=8), but when is 9 (>8) it will enter the elif. So if you want that the code enters the elif statement when position = 8, the if can not be true when position = 8.
",70
38977008,38977008,1,"The aim is to open the page get url nr 18, swap the url with url in position 18 and rerun 7 times but my code is stuck after getting position 18, why is the elif not running in line 24 ? (no traceback given, program just sitting there)
",54
38977041,38984902,2,"I've found the string.count() method to be very fast since it's implemented in C. Anything that avoids for loops will generally be faster, even if you iterate the string multiple times. This is probably the fastest solution:
",44
38977041,38977361,2,"
it is required to split either by a delimiter that occurs first in the string or by a delimiter that is most frequent in the string.
So you can first find all the delimiters and preserve them in a proper container with their frequency, then find the most common and first one, then split your string based on them.
Now for finding the delimiters, you need to separate them from the plain text based on a particular feature, for example if they are none word characters, and for preserving them we can use a dictionary in order to preserve the count of similar delimiters (in this case collections.Counter() will do the job).
Demo:
Note that if you are dealing with delimiters that are more than one characters you can use re.escape() in order to escape the special regex characters (like *).
",159
38977041,38977041,1,"First of all the question is tagged with Python and regex but it is not really tied to those - an answer can be high level.
At the moment I'm splitting a string with multiple delimiters with the following pattern. There are actually more delimiting patterns and they are more complex but let's keep it simple and limit them to 2 characters - # and *:
parts = re.split('#|*', string)
Which such approach a string aaa#bbb*ccc#ddd is split to 4 substrings aaa, bbb, ccc, ddd. But it is required to split either by a delimiter that occurs first in the string or by a delimiter that is most frequent in the string. aaa#bbb*ccc#ddd should be split to aaa, bbb*ccc, ddd and aaa*bbb#ccc*ddd should be split to aaa, bbb#ccc, ddd.
I know a straightforward way to achieve that - to find what delimiter occurs first or is the most frequent in a string and then split with that single delimiter. But the method has to be efficient and I'm wondering if it is possible to achieve that by a single regex expression. The question is mostly for splitting with the first occurance of the set of delimiters - for most frequent delimiter case almost for sure it will be required to calculate occurrence count in advance.
Update:
The question does not ask to split by first occurrence or most frequent delimiter simultaneously - any of this methods individually will be sufficient. I do understand that splitting by most frequent delimiter is not possible with regex without preliminary determination of the delimiter but I think there's a chance that splitting by first occurrence is possible with regex and lookahead without preparation made in advance.
",324
38977169,38977169,1,"I'm trying to click on a particular button on a webpage with Selenium in Python. How do I select and click on the button ""Replace"", with the following HTML?
There is another instance of a ""Replace"" button within the HTML which should be ignored:
Update: 
Unsure if this is helpful. How the buttons HTML updates when hovering / clicking.
When hovering over the button:
When clicking the button:
When I run: 
I'm presented with the following: 
",93
38977169,38977374,2,"
",0
38977169,38977366,2,"Try xpath:
",3
